"58","149","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:09","2","pending","CRP-21",""
"59","130","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:09","2","pending","CRP-21",""
"60","5","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:10","2","pending","CRP-22",""
"61","49","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:10","2","pending","CRP-22",""
"62","105","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:10","2","pending","CRP-22",""
"63","6","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:10","2","pending","CRP-22",""
"64","73","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:11","2","pending","CRP-22",""
"65","7","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:11","2","pending","CRP-22",""
"66","74","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:11","2","pending","CRP-22",""
"67","94","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:11","2","pending","CRP-22",""
"68","116","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:12","2","pending","CRP-22",""
"69","8","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:12","2","pending","CRP-22",""
"70","41","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:12","2","pending","CRP-22",""
"71","75","qa_policies","2/19/2020 13:34:08","2/26/2020 08:27:12","2","pending","CRP-22",""
"72","95","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:13","2","pending","CRP-22",""
"73","1","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:13","2","pending","CRP-22",""
"74","9","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:13","2","pending","CRP-22",""
"75","42","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:14","2","pending","CRP-22",""
"76","54","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:14","2","pending","CRP-22",""
"77","76","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:14","2","pending","CRP-22",""
"78","88","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:14","2","pending","CRP-22",""
"79","96","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:15","2","pending","CRP-22",""
"80","2","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:15","2","pending","CRP-22",""
"81","10","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:15","2","pending","CRP-22",""
"82","77","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:15","2","pending","CRP-22",""
"83","89","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:16","2","pending","CRP-22",""
"84","100","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:16","2","pending","CRP-22",""
"85","139","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:16","2","pending","CRP-22",""
"86","158","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:17","2","pending","CRP-22",""
"87","3","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:17","2","pending","CRP-22",""
"88","11","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:17","2","pending","CRP-22",""
"89","47","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:17","2","pending","CRP-22",""
"90","64","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:18","2","pending","CRP-22",""
"91","102","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:18","2","pending","CRP-22",""
"92","111","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:18","2","pending","CRP-22",""
"93","160","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:19","2","pending","CRP-22",""
"94","4","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:19","2","pending","CRP-22",""
"95","48","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:19","2","pending","CRP-22",""
"96","91","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:19","2","pending","CRP-22",""
"97","104","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:20","2","pending","CRP-22",""
"98","112","qa_policies","2/19/2020 13:34:09","2/26/2020 08:27:20","2","pending","CRP-22",""
